    Date   Clo Balance   Open Profit        Equity
11-24-1993    1132831.25     206000.00    1338831.25
11-26-1993    1132831.25     207250.00    1340081.25
11-29-1993    1132831.25     198500.00    1331331.25
11-30-1993    1132831.25     200750.00    1333581.25
12-01-1993    1132831.25     206000.00    1338831.25
12-02-1993    1132831.25     209000.00    1341831.25
12-03-1993    1132831.25     218250.00    1351081.25
12-06-1993    1132831.25     227250.00    1360081.25
12-07-1993    1132831.25     224750.00    1357581.25
12-08-1993    1132831.25     221000.00    1353831.25
12-09-1993    1132831.25     213500.00    1346331.25
12-10-1993    1132831.25     211250.00    1344081.25
12-13-1993    1132831.25     224250.00    1357081.25
12-14-1993    1132831.25     205000.00    1337831.25
12-15-1993    1132831.25     206750.00    1339581.25
12-16-1993    1132831.25     210500.00    1343331.25
12-17-1993    1132831.25     221500.00    1354331.25
12-20-1993    1132831.25     223750.00    1356581.25
12-21-1993    1132831.25     220750.00    1353581.25
12-22-1993    1132831.25     230250.00    1363081.25
12-23-1993    1132831.25     229500.00    1362331.25
12-27-1993    1132831.25     245000.00    1377831.25
12-28-1993    1132831.25     246250.00    1379081.25
12-29-1993    1132831.25     245000.00    1377831.25
12-30-1993    1132831.25     235500.00    1368331.25
12-31-1993    1132831.25     221500.00    1354331.25
01-03-1994    1132831.25     216500.00    1349331.25
01-04-1994    1132831.25     224250.00    1357081.25
01-05-1994    1132831.25     227000.00    1359831.25
01-06-1994    1132831.25     226000.00    1358831.25
01-07-1994    1132831.25     243000.00    1375831.25
01-10-1994    1132831.25     266750.00    1399581.25
01-11-1994    1132831.25     263500.00    1396331.25
01-12-1994    1132831.25     257750.00    1390581.25
01-13-1994    1132831.25     254750.00    1387581.25
01-14-1994    1132831.25     260000.00    1392831.25
01-17-1994    1132831.25     254500.00    1387331.25
01-18-1994    1132831.25     258750.00    1391581.25
01-19-1994    1132831.25     257500.00    1390331.25
01-20-1994    1132831.25     263250.00    1396081.25
01-21-1994    1132831.25     254750.00    1387581.25
01-24-1994    1132831.25     250000.00    1382831.25
01-25-1994    1132831.25     244750.00    1377581.25
01-26-1994    1132831.25     256250.00    1389081.25
01-27-1994    1132831.25     274500.00    1407331.25
01-28-1994    1132831.25     280250.00    1413081.25
01-31-1994    1132831.25     295250.00    1428081.25
02-01-1994    1132831.25     286250.00    1419081.25
02-02-1994    1132831.25     298250.00    1431081.25
02-03-1994    1132831.25     287750.00    1420581.25
02-04-1994    1132831.25     231500.00    1364331.25
02-07-1994    1132831.25     247000.00    1379831.25
02-08-1994    1132831.25     246250.00    1379081.25
02-09-1994    1132831.25     253250.00    1386081.25
02-10-1994    1132831.25     234250.00    1367081.25
02-11-1994    1132831.25     236750.00    1369581.25
02-14-1994    1132831.25     243250.00    1376081.25
02-15-1994    1132831.25     254750.00    1387581.25
02-16-1994    1132831.25     252500.00    1385331.25
02-17-1994    1132831.25     238750.00    1371581.25
02-18-1994    1132831.25     227500.00    1360331.25
02-22-1994    1132831.25     248000.00    1380831.25
02-23-1994    1132831.25     242000.00    1374831.25
02-24-1994    1132831.25     204250.00    1337081.25
02-25-1994    1132831.25     218000.00    1350831.25
02-28-1994    1132831.25     217500.00    1350331.25
03-01-1994    1132831.25     206250.00    1339081.25
03-02-1994    1132831.25     209750.00    1342581.25
03-03-1994    1132831.25     200750.00    1333581.25
03-04-1994    1132831.25     209250.00    1342081.25
03-07-1994    1132831.25     222250.00    1355081.25
03-08-1994    1132831.25     213500.00    1346331.25
03-09-1994    1132831.25     224750.00    1357581.25
03-10-1994    1132831.25     206250.00    1339081.25
03-11-1994    1132831.25     217500.00    1350331.25
03-14-1994    1132831.25     221000.00    1353831.25
03-15-1994    1132831.25     218750.00    1351581.25
03-16-1994    1132831.25     233750.00    1366581.25
03-17-1994    1132831.25     238250.00    1371081.25
03-18-1994    1132831.25     231500.00    1364331.25
03-21-1994    1132831.25     227500.00    1360331.25
03-22-1994    1132831.25     233000.00    1365831.25
03-23-1994    1132831.25     234000.00    1366831.25
03-24-1994    1132831.25     206000.00    1338831.25
03-25-1994    1132831.25     180250.00    1313081.25
03-28-1994    1132831.25     187250.00    1320081.25
03-29-1994    1132831.25     138750.00    1271581.25
03-30-1994    1271581.25          0.00    1271581.25
03-31-1994    1271581.25          0.00    1271581.25
04-04-1994    1271581.25          0.00    1271581.25
04-05-1994    1271581.25          0.00    1271581.25
04-06-1994    1271581.25          0.00    1271581.25
04-07-1994    1271581.25          0.00    1271581.25
04-08-1994    1271581.25          0.00    1271581.25
04-11-1994    1271581.25          0.00    1271581.25
04-12-1994    1271581.25          0.00    1271581.25
04-13-1994    1271581.25          0.00    1271581.25
04-14-1994    1271581.25          0.00    1271581.25
04-15-1994    1271581.25          0.00    1271581.25
04-18-1994    1271581.25          0.00    1271581.25
04-19-1994    1271581.25          0.00    1271581.25
04-20-1994    1271581.25          0.00    1271581.25
04-21-1994    1271581.25          0.00    1271581.25
04-22-1994    1271581.25          0.00    1271581.25
04-25-1994    1271581.25          0.00    1271581.25
04-26-1994    1271581.25          0.00    1271581.25
04-28-1994    1271581.25          0.00    1271581.25
04-29-1994    1271581.25          0.00    1271581.25
05-02-1994    1271581.25          0.00    1271581.25
05-03-1994    1271581.25          0.00    1271581.25
05-04-1994    1271581.25          0.00    1271581.25
05-05-1994    1271581.25          0.00    1271581.25
05-06-1994    1271581.25          0.00    1271581.25
05-09-1994    1271581.25          0.00    1271581.25
05-10-1994    1271581.25          0.00    1271581.25
05-11-1994    1271581.25          0.00    1271581.25
05-12-1994    1271581.25          0.00    1271581.25
05-13-1994    1271581.25          0.00    1271581.25
05-16-1994    1271581.25          0.00    1271581.25
05-17-1994    1271581.25          0.00    1271581.25
05-18-1994    1271581.25          0.00    1271581.25
05-19-1994    1271581.25          0.00    1271581.25
05-20-1994    1271581.25          0.00    1271581.25
05-23-1994    1271581.25          0.00    1271581.25
05-24-1994    1271581.25          0.00    1271581.25
05-25-1994    1271581.25          0.00    1271581.25
05-26-1994    1271581.25          0.00    1271581.25
05-27-1994    1271581.25          0.00    1271581.25
05-31-1994    1271581.25          0.00    1271581.25
06-01-1994    1271581.25          0.00    1271581.25
06-02-1994    1271581.25          0.00    1271581.25
06-03-1994    1271581.25          0.00    1271581.25
06-06-1994    1271581.25          0.00    1271581.25
06-07-1994    1271581.25          0.00    1271581.25
06-08-1994    1271581.25          0.00    1271581.25
06-09-1994    1271581.25          0.00    1271581.25
06-10-1994    1271581.25          0.00    1271581.25
06-13-1994    1271581.25          0.00    1271581.25
06-14-1994    1271581.25          0.00    1271581.25
06-15-1994    1271581.25          0.00    1271581.25
06-16-1994    1271581.25          0.00    1271581.25
06-17-1994    1271581.25          0.00    1271581.25
06-20-1994    1271581.25          0.00    1271581.25
06-21-1994    1271581.25          0.00    1271581.25
06-22-1994    1271581.25          0.00    1271581.25
06-23-1994    1271581.25          0.00    1271581.25
06-24-1994    1271581.25          0.00    1271581.25
06-27-1994    1271581.25          0.00    1271581.25
06-28-1994    1271581.25          0.00    1271581.25
06-29-1994    1271581.25          0.00    1271581.25
06-30-1994    1271581.25          0.00    1271581.25
07-01-1994    1271581.25          0.00    1271581.25
07-05-1994    1271581.25          0.00    1271581.25
07-06-1994    1271581.25          0.00    1271581.25
07-07-1994    1271581.25          0.00    1271581.25
07-08-1994    1271581.25          0.00    1271581.25
07-11-1994    1271581.25          0.00    1271581.25
07-12-1994    1271581.25          0.00    1271581.25
07-13-1994    1271581.25          0.00    1271581.25
07-14-1994    1271581.25          0.00    1271581.25
07-15-1994    1271581.25          0.00    1271581.25
07-18-1994    1271581.25          0.00    1271581.25
07-19-1994    1271581.25          0.00    1271581.25
07-20-1994    1271581.25          0.00    1271581.25
07-21-1994    1271581.25          0.00    1271581.25
07-22-1994    1271581.25          0.00    1271581.25
07-25-1994    1271581.25          0.00    1271581.25
07-26-1994    1271581.25          0.00    1271581.25
07-27-1994    1271581.25          0.00    1271581.25
07-28-1994    1271581.25          0.00    1271581.25
07-29-1994    1271581.25          0.00    1271581.25
08-01-1994    1271581.25          0.00    1271581.25
08-02-1994    1271581.25          0.00    1271581.25
08-03-1994    1271581.25          0.00    1271581.25
08-04-1994    1271581.25          0.00    1271581.25
08-05-1994    1271581.25          0.00    1271581.25
08-08-1994    1271581.25          0.00    1271581.25
08-09-1994    1271581.25          0.00    1271581.25
08-10-1994    1271581.25          0.00    1271581.25
08-11-1994    1271581.25          0.00    1271581.25
08-12-1994    1271581.25          0.00    1271581.25
08-15-1994    1271581.25      -8337.50    1263243.75
08-16-1994    1271581.25      15587.50    1287168.75
08-17-1994    1271581.25      11962.50    1283543.75
08-18-1994    1271581.25          0.00    1271581.25
08-19-1994    1271581.25       3262.50    1274843.75
08-22-1994    1271581.25      -2900.00    1268681.25
08-23-1994    1271581.25      14500.00    1286081.25
08-24-1994    1271581.25      47487.50    1319068.75
08-25-1994    1271581.25      37700.00    1309281.25
08-26-1994    1271581.25      87725.00    1359306.25
08-29-1994    1271581.25      85550.00    1357131.25
08-30-1994    1271581.25      93887.50    1365468.75
08-31-1994    1271581.25      79025.00    1350606.25
09-01-1994    1271581.25      76850.00    1348431.25
09-02-1994    1271581.25      60537.50    1332118.75
09-06-1994    1271581.25      59450.00    1331031.25
09-07-1994    1271581.25      54012.50    1325593.75
09-08-1994    1271581.25      70325.00    1341906.25
09-09-1994    1271581.25      33350.00    1304931.25
09-12-1994    1271581.25      15225.00    1286806.25
09-13-1994    1271581.25      26825.00    1298406.25
09-14-1994    1271581.25      38062.50    1309643.75
09-15-1994    1271581.25      73225.00    1344806.25
09-16-1994    1271581.25      50750.00    1322331.25
09-19-1994    1271581.25      50750.00    1322331.25
09-20-1994    1271581.25     -11600.00    1259981.25
09-21-1994    1271581.25     -13775.00    1257806.25
09-22-1994    1271581.25     -20300.00    1251281.25
09-23-1994    1271581.25     -26100.00    1245481.25
09-26-1994    1271581.25     -17400.00    1254181.25
09-27-1994    1271581.25     -11600.00    1259981.25
09-28-1994    1271581.25       6525.00    1278106.25
09-29-1994    1271581.25     -11237.50    1260343.75
09-30-1994    1271581.25     -16675.00    1254906.25
10-03-1994    1271581.25     -16675.00    1254906.25
10-04-1994    1271581.25     -76125.00    1195456.25
10-05-1994    1271581.25     -81925.00    1189656.25
10-06-1994    1189656.25          0.00    1189656.25
10-07-1994    1189656.25          0.00    1189656.25
10-10-1994    1189656.25          0.00    1189656.25
10-11-1994    1189656.25          0.00    1189656.25
10-12-1994    1189656.25          0.00    1189656.25
10-13-1994    1189656.25          0.00    1189656.25
10-14-1994    1189656.25       4868.75    1194525.00
10-17-1994    1189656.25       -831.25    1188825.00
10-18-1994    1189656.25      -8193.75    1181462.50
10-19-1994    1189656.25       3206.25    1192862.50
10-20-1994    1189656.25     -13418.75    1176237.50
10-21-1994    1189656.25     -21256.25    1168400.00
10-24-1994    1189656.25     -38356.25    1151300.00
10-25-1994    1189656.25     -37168.75    1152487.50
10-26-1994    1189656.25     -32656.25    1157000.00
10-27-1994    1189656.25     -14368.75    1175287.50
10-28-1994    1189656.25      28381.25    1218037.50
10-31-1994    1189656.25      10568.75    1200225.00
11-01-1994    1189656.25      -5106.25    1184550.00
11-02-1994    1189656.25     -16031.25    1173625.00
11-03-1994    1189656.25      -6768.75    1182887.50
11-04-1994    1189656.25     -37168.75    1152487.50
11-07-1994    1189656.25     -27193.75    1162462.50
11-08-1994    1189656.25     -15556.25    1174100.00
11-09-1994    1189656.25     -21018.75    1168637.50
11-10-1994    1189656.25     -23868.75    1165787.50
11-11-1994    1189656.25     -35268.75    1154387.50
11-14-1994    1189656.25     -14843.75    1174812.50
11-15-1994    1189656.25     -21731.25    1167925.00
11-16-1994    1189656.25     -16031.25    1173625.00
11-17-1994    1189656.25     -27906.25    1161750.00
11-18-1994    1189656.25     -33368.75    1156287.50
11-21-1994    1189656.25     -59968.75    1129687.50
11-22-1994    1189656.25    -109606.25    1080050.00
11-23-1994    1080050.00          0.00    1080050.00
11-25-1994    1080050.00          0.00    1080050.00
11-28-1994    1080050.00          0.00    1080050.00
11-29-1994    1080050.00          0.00    1080050.00
11-30-1994    1080050.00          0.00    1080050.00
12-01-1994    1080050.00          0.00    1080050.00
12-02-1994    1080050.00          0.00    1080050.00
12-05-1994    1080050.00          0.00    1080050.00
12-06-1994    1080050.00          0.00    1080050.00
12-07-1994    1080050.00          0.00    1080050.00
12-08-1994    1080050.00          0.00    1080050.00
12-09-1994    1080050.00          0.00    1080050.00
12-12-1994    1080050.00          0.00    1080050.00
12-13-1994    1080050.00          0.00    1080050.00
12-14-1994    1080050.00          0.00    1080050.00
12-15-1994    1080050.00          0.00    1080050.00
12-16-1994    1080050.00          0.00    1080050.00
12-19-1994    1080050.00          0.00    1080050.00
12-20-1994    1080050.00          0.00    1080050.00
12-21-1994    1080050.00          0.00    1080050.00
12-22-1994    1080050.00          0.00    1080050.00
12-23-1994    1080050.00          0.00    1080050.00
12-27-1994    1080050.00          0.00    1080050.00
12-28-1994    1080050.00          0.00    1080050.00
12-29-1994    1080050.00          0.00    1080050.00
12-30-1994    1080050.00          0.00    1080050.00
01-03-1995    1080050.00          0.00    1080050.00
01-04-1995    1080050.00          0.00    1080050.00
01-05-1995    1080050.00          0.00    1080050.00
01-06-1995    1080050.00          0.00    1080050.00
01-09-1995    1080050.00          0.00    1080050.00
01-10-1995    1080050.00          0.00    1080050.00
01-11-1995    1080050.00          0.00    1080050.00
01-12-1995    1080050.00          0.00    1080050.00
01-13-1995    1080050.00          0.00    1080050.00
01-16-1995    1080050.00          0.00    1080050.00
01-17-1995    1080050.00       -287.50    1079762.50
01-18-1995    1080050.00      -5175.00    1074875.00
01-19-1995    1080050.00     -19837.50    1060212.50
01-20-1995    1080050.00     -27312.50    1052737.50
01-23-1995    1080050.00     -22712.50    1057337.50
01-24-1995    1080050.00     -21275.00    1058775.00
01-25-1995    1080050.00     -12362.50    1067687.50
01-26-1995    1080050.00      -5175.00    1074875.00
01-27-1995    1080050.00      -2875.00    1077175.00
01-30-1995    1080050.00     -12075.00    1067975.00
01-31-1995    1080050.00        862.50    1080912.50
02-01-1995    1080050.00       -862.50    1079187.50
02-02-1995    1080050.00      14950.00    1095000.00
02-03-1995    1080050.00      51750.00    1131800.00
02-06-1995    1080050.00      61525.00    1141575.00
02-07-1995    1080050.00      62962.50    1143012.50
02-08-1995    1080050.00      59225.00    1139275.00
02-09-1995    1080050.00      60950.00    1141000.00
02-10-1995    1080050.00      66700.00    1146750.00
02-13-1995    1080050.00      64975.00    1145025.00
02-14-1995    1080050.00      66987.50    1147037.50
02-15-1995    1080050.00      84812.50    1164862.50
02-16-1995    1080050.00      81937.50    1161987.50
02-17-1995    1080050.00      71300.00    1151350.00
02-21-1995    1080050.00      71012.50    1151062.50
02-22-1995    1080050.00      86537.50    1166587.50
02-23-1995    1080050.00      95737.50    1175787.50
02-24-1995    1080050.00      95737.50    1175787.50
02-27-1995    1080050.00      74175.00    1154225.00
02-28-1995    1080050.00      94875.00    1174925.00
03-01-1995    1080050.00      81075.00    1161125.00
03-02-1995    1080050.00      82800.00    1162850.00
03-03-1995    1080050.00      79350.00    1159400.00
03-06-1995    1080050.00      81362.50    1161412.50
03-07-1995    1080050.00      58650.00    1138700.00
03-08-1995    1080050.00      65550.00    1145600.00
03-09-1995    1080050.00      65262.50    1145312.50
03-10-1995    1080050.00     109825.00    1189875.00
03-13-1995    1080050.00     104362.50    1184412.50
03-14-1995    1080050.00     123625.00    1203675.00
03-15-1995    1080050.00     116150.00    1196200.00
03-16-1995    1080050.00     135987.50    1216037.50
03-17-1995    1080050.00     137137.50    1217187.50
03-20-1995    1080050.00     139437.50    1219487.50
03-21-1995    1080050.00     134837.50    1214887.50
03-22-1995    1080050.00     134837.50    1214887.50
03-23-1995    1080050.00     134837.50    1214887.50
03-24-1995    1080050.00     169625.00    1249675.00
03-27-1995    1080050.00     181987.50    1262037.50
03-28-1995    1080050.00     181125.00    1261175.00
03-29-1995    1080050.00     175662.50    1255712.50
03-30-1995    1080050.00     175375.00    1255425.00
03-31-1995    1080050.00     163875.00    1243925.00
04-03-1995    1080050.00     165025.00    1245075.00
04-04-1995    1080050.00     183425.00    1263475.00
04-05-1995    1080050.00     189750.00    1269800.00
04-06-1995    1080050.00     193775.00    1273825.00
04-07-1995    1080050.00     188312.50    1268362.50
04-10-1995    1080050.00     194350.00    1274400.00
04-11-1995    1080050.00     184575.00    1264625.00
04-12-1995    1080050.00     195787.50    1275837.50
04-13-1995    1080050.00     208437.50    1288487.50
04-17-1995    1080050.00     186875.00    1266925.00
04-18-1995    1080050.00     183137.50    1263187.50
04-19-1995    1080050.00     176812.50    1256862.50
04-20-1995    1080050.00     180550.00    1260600.00
04-21-1995    1080050.00     197800.00    1277850.00
04-24-1995    1080050.00     224825.00    1304875.00
04-25-1995    1080050.00     215625.00    1295675.00
04-26-1995    1080050.00     220225.00    1300275.00
04-27-1995    1080050.00     226550.00    1306600.00
04-28-1995    1080050.00     234887.50    1314937.50
05-01-1995    1080050.00     226550.00    1306600.00
05-02-1995    1080050.00     234312.50    1314362.50
05-03-1995    1080050.00     268525.00    1348575.00
05-04-1995    1080050.00     270825.00    1350875.00
05-05-1995    1080050.00     261337.50    1341387.50
05-08-1995    1080050.00     284050.00    1364100.00
05-09-1995    1080050.00     279162.50    1359212.50
05-10-1995    1080050.00     284625.00    1364675.00
05-11-1995    1080050.00     291812.50    1371862.50
05-12-1995    1080050.00     295262.50    1375312.50
05-15-1995    1080050.00     310500.00    1390550.00
05-16-1995    1080050.00     308200.00    1388250.00
05-17-1995    1080050.00     298425.00    1378475.00
05-18-1995    1080050.00     248400.00    1328450.00
05-19-1995    1080050.00     255587.50    1335637.50
05-22-1995    1080050.00     284050.00    1364100.00
05-23-1995    1080050.00     311075.00    1391125.00
05-24-1995    1080050.00     307912.50    1387962.50
05-25-1995    1080050.00     310500.00    1390550.00
05-26-1995    1080050.00     275712.50    1355762.50
05-30-1995    1080050.00     273700.00    1353750.00
05-31-1995    1080050.00     330337.50    1410387.50
06-01-1995    1080050.00     332637.50    1412687.50
06-02-1995    1080050.00     323437.50    1403487.50
06-05-1995    1080050.00     349312.50    1429362.50
06-06-1995    1080050.00     341837.50    1421887.50
06-07-1995    1080050.00     329762.50    1409812.50
06-08-1995    1080050.00     320562.50    1400612.50
06-09-1995    1080050.00     303312.50    1383362.50
06-12-1995    1080050.00     324300.00    1404350.00
06-13-1995    1080050.00     347300.00    1427350.00
06-14-1995    1080050.00     346150.00    1426200.00
06-15-1995    1080050.00     358800.00    1438850.00
06-16-1995    1080050.00     365125.00    1445175.00
06-19-1995    1080050.00     398187.50    1478237.50
06-20-1995    1080050.00     396175.00    1476225.00
06-21-1995    1080050.00     394162.50    1474212.50
06-22-1995    1080050.00     430962.50    1511012.50
06-23-1995    1080050.00     428375.00    1508425.00
06-26-1995    1080050.00     389850.00    1469900.00
06-27-1995    1080050.00     383812.50    1463862.50
06-28-1995    1080050.00     396750.00    1476800.00
06-29-1995    1080050.00     391287.50    1471337.50
06-30-1995    1080050.00     383812.50    1463862.50
07-03-1995    1080050.00     397612.50    1477662.50
07-05-1995    1080050.00     411700.00    1491750.00
07-06-1995    1080050.00     445337.50    1525387.50
07-07-1995    1080050.00     457987.50    1538037.50
07-10-1995    1080050.00     464600.00    1544650.00
07-11-1995    1080050.00     444762.50    1524812.50
07-12-1995    1080050.00     481275.00    1561325.00
07-13-1995    1080050.00     480700.00    1560750.00
07-14-1995    1080050.00     473512.50    1553562.50
07-17-1995    1080050.00     489037.50    1569087.50
07-18-1995    1080050.00     462875.00    1542925.00
07-19-1995    1080050.00     422625.00    1502675.00
07-20-1995    1080050.00     436137.50    1516187.50
07-21-1995    1080050.00     430962.50    1511012.50
07-24-1995    1080050.00     460000.00    1540050.00
07-25-1995    1080050.00     476675.00    1556725.00
07-26-1995    1080050.00     480987.50    1561037.50
07-27-1995    1080050.00     501112.50    1581162.50
07-28-1995    1080050.00     482425.00    1562475.00
07-31-1995    1080050.00     475812.50    1555862.50
08-01-1995    1080050.00     465750.00    1545800.00
08-02-1995    1080050.00     453962.50    1534012.50
08-03-1995    1080050.00     460287.50    1540337.50
08-04-1995    1080050.00     461150.00    1541200.00
08-07-1995    1080050.00     464887.50    1544937.50
08-08-1995    1080050.00     468337.50    1548387.50
08-09-1995    1080050.00     468625.00    1548675.00
08-10-1995    1080050.00     449075.00    1529125.00
08-11-1995    1080050.00     441600.00    1521650.00
08-14-1995    1080050.00     467475.00    1547525.00
08-15-1995    1080050.00     457987.50    1538037.50
08-16-1995    1080050.00     461150.00    1541200.00
08-17-1995    1080050.00     461150.00    1541200.00
08-18-1995    1080050.00     466900.00    1546950.00
08-21-1995    1080050.00     451087.50    1531137.50
08-22-1995    1080050.00     457125.00    1537175.00
08-23-1995    1080050.00     445050.00    1525100.00
08-24-1995    1080050.00     452525.00    1532575.00
08-25-1995    1080050.00     469487.50    1549537.50
08-28-1995    1080050.00     454250.00    1534300.00
08-29-1995    1080050.00     460862.50    1540912.50
08-30-1995    1080050.00     464312.50    1544362.50
08-31-1995    1080050.00     474087.50    1554137.50
09-01-1995    1080050.00     486162.50    1566212.50
09-05-1995    1080050.00     511462.50    1591512.50
09-06-1995    1080050.00     521812.50    1601862.50
09-07-1995    1080050.00     520950.00    1601000.00
09-08-1995    1080050.00     535037.50    1615087.50
09-11-1995    1080050.00     537912.50    1617962.50
09-12-1995    1080050.00     553725.00    1633775.00
09-13-1995    1080050.00     569825.00    1649875.00
09-14-1995    1080050.00     596850.00    1676900.00
09-15-1995    1080050.00     598000.00    1678050.00
09-18-1995    1080050.00     590237.50    1670287.50
09-19-1995    1080050.00     602600.00    1682650.00
09-20-1995    1080050.00     615537.50    1695587.50
09-21-1995    1080050.00     583912.50    1663962.50
09-22-1995    1080050.00     587362.50    1667412.50
09-25-1995    1080050.00     580175.00    1660225.00
09-26-1995    1080050.00     579887.50    1659937.50
09-27-1995    1080050.00     577012.50    1657062.50
09-28-1995    1080050.00     598575.00    1678625.00
09-29-1995    1080050.00     592825.00    1672875.00
10-02-1995    1080050.00     574712.50    1654762.50
10-03-1995    1080050.00     581900.00    1661950.00
10-04-1995    1080050.00     573850.00    1653900.00
10-05-1995    1080050.00     583625.00    1663675.00
10-06-1995    1080050.00     583625.00    1663675.00
10-09-1995    1080050.00     555737.50    1635787.50
10-10-1995    1080050.00     552862.50    1632912.50
10-11-1995    1080050.00     564937.50    1644987.50
10-12-1995    1080050.00     588800.00    1668850.00
10-13-1995    1080050.00     592825.00    1672875.00
10-16-1995    1080050.00     575000.00    1655050.00
10-17-1995    1080050.00     602600.00    1682650.00
10-18-1995    1080050.00     608637.50    1688687.50
10-19-1995    1080050.00     625887.50    1705937.50
10-20-1995    1080050.00     601162.50    1681212.50
10-23-1995    1080050.00     590525.00    1670575.00
10-24-1995    1080050.00     598862.50    1678912.50
10-25-1995    1080050.00     568387.50    1648437.50
10-26-1995    1080050.00     537912.50    1617962.50
10-27-1995    1080050.00     565800.00    1645850.00
10-30-1995    1080050.00     584200.00    1664250.00
10-31-1995    1080050.00     567812.50    1647862.50
11-01-1995    1080050.00     593112.50    1673162.50
11-02-1995    1080050.00     616687.50    1696737.50
11-03-1995    1080050.00     617550.00    1697600.00
11-06-1995    1080050.00     610650.00    1690700.00
11-07-1995    1080050.00     592825.00    1672875.00
11-08-1995    1080050.00     626750.00    1706800.00
11-09-1995    1080050.00     630200.00    1710250.00
11-10-1995    1080050.00     628762.50    1708812.50
11-13-1995    1080050.00     625600.00    1705650.00
11-14-1995    1080050.00     605762.50    1685812.50
11-15-1995    1080050.00     639400.00    1719450.00
11-16-1995    1080050.00     660100.00    1740150.00
11-17-1995    1080050.00     667287.50    1747337.50
11-20-1995    1080050.00     651475.00    1731525.00
11-21-1995    1080050.00     670737.50    1750787.50
11-22-1995    1080050.00     662975.00    1743025.00
11-24-1995    1080050.00     669587.50    1749637.50
11-27-1995    1080050.00     671025.00    1751075.00
11-28-1995    1080050.00     706100.00    1786150.00
11-29-1995    1080050.00     706962.50    1787012.50
11-30-1995    1080050.00     702362.50    1782412.50
12-01-1995    1080050.00     708400.00    1788450.00
12-04-1995    1080050.00     745775.00    1825825.00
12-05-1995    1080050.00     768487.50    1848537.50
12-06-1995    1080050.00     774525.00    1854575.00
12-07-1995    1080050.00     756412.50    1836462.50
12-08-1995    1080050.00     766762.50    1846812.50
12-11-1995    1080050.00     776537.50    1856587.50
12-12-1995    1080050.00     771362.50    1851412.50
12-13-1995    1080050.00     786025.00    1866075.00
12-14-1995    1080050.00     764175.00    1844225.00
12-15-1995    1080050.00     758425.00    1838475.00
12-18-1995    1080050.00     694312.50    1774362.50
12-19-1995    1080050.00     730250.00    1810300.00
12-20-1995    1080050.00     702650.00    1782700.00
12-21-1995    1080050.00     719325.00    1799375.00
12-22-1995    1080050.00     733125.00    1813175.00
12-26-1995    1080050.00     740025.00    1820075.00
12-27-1995    1080050.00     738012.50    1818062.50
12-28-1995    1080050.00     729675.00    1809725.00
12-29-1995    1080050.00     733700.00    1813750.00
01-02-1996    1080050.00     771937.50    1851987.50
01-03-1996    1080050.00     782575.00    1862625.00
01-04-1996    1080050.00     741462.50    1821512.50
01-05-1996    1080050.00     738587.50    1818637.50
01-08-1996    1080050.00     756412.50    1836462.50
01-09-1996    1080050.00     676487.50    1756537.50
01-10-1996    1080050.00     631925.00    1711975.00
01-11-1996    1080050.00     660100.00    1740150.00
01-12-1996    1080050.00     656075.00    1736125.00
01-15-1996    1080050.00     646012.50    1726062.50
01-16-1996    1080050.00     690287.50    1770337.50
01-17-1996    1080050.00     675337.50    1755387.50
01-18-1996    1080050.00     687987.50    1768037.50
01-19-1996    1080050.00     708975.00    1789025.00
01-22-1996    1080050.00     706387.50    1786437.50
01-23-1996    1080050.00     720475.00    1800525.00
01-24-1996    1080050.00     753825.00    1833875.00
01-25-1996    1080050.00     736862.50    1816912.50
01-26-1996    1080050.00     766475.00    1846525.00
01-29-1996    1080050.00     778262.50    1858312.50
01-30-1996    1080050.00     811325.00    1891375.00
01-31-1996    1080050.00     845825.00    1925875.00
02-01-1996    1080050.00     855600.00    1935650.00
02-02-1996    1080050.00     848125.00    1928175.00
02-05-1996    1080050.00     868537.50    1948587.50
02-06-1996    1080050.00     904762.50    1984812.50
02-07-1996    1080050.00     925175.00    2005225.00
02-08-1996    1080050.00     963125.00    2043175.00
02-09-1996    1080050.00     968300.00    2048350.00
02-12-1996    1080050.00     997050.00    2077100.00
02-13-1996    1080050.00     982962.50    2063012.50
02-14-1996    1080050.00     949037.50    2029087.50
02-15-1996    1080050.00     923162.50    2003212.50
02-16-1996    1080050.00     917412.50    1997462.50
02-20-1996    1080050.00     877737.50    1957787.50
02-21-1996    1080050.00     924887.50    2004937.50
02-22-1996    1080050.00     972325.00    2052375.00
02-23-1996    1080050.00     968300.00    2048350.00
02-26-1996    1080050.00     908500.00    1988550.00
02-27-1996    1080050.00     901312.50    1981362.50
02-28-1996    1080050.00     877737.50    1957787.50
02-29-1996    1080050.00     847550.00    1927600.00
03-01-1996    1080050.00     899300.00    1979350.00
03-04-1996    1080050.00     919137.50    1999187.50
03-05-1996    1080050.00     957950.00    2038000.00
03-06-1996    1080050.00     922012.50    2002062.50
03-07-1996    1080050.00     938975.00    2019025.00
03-08-1996    1080050.00     810750.00    1890800.00
03-11-1996    1080050.00     850712.50    1930762.50
03-12-1996    1080050.00     827425.00    1907475.00
03-13-1996    1080050.00     843812.50    1923862.50
03-14-1996    1080050.00     865375.00    1945425.00
03-15-1996    1080050.00     862500.00    1942550.00
03-18-1996    1080050.00     934375.00    2014425.00
03-19-1996    1080050.00     921725.00    2001775.00
03-20-1996    1080050.00     915112.50    1995162.50
